ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
STX,"Christiansted, VI",STT,"Charlotte Amalie, VI"
STX,"Christiansted, VI",SJU,"San Juan, PR"
STX,"Christiansted, VI",SJU,"San Juan, PR"
SUA,"Stuart, FL",JAX,"Jacksonville, FL"
SUA,"Stuart, FL",GSO,"Greensboro/High Point, NC"
SUN,"Sun Valley/Hailey/Ketchum, ID",SEA,"Seattle, WA"
SUN,"Sun Valley/Hailey/Ketchum, ID",SLC,"Salt Lake City, UT"
SUN,"Sun Valley/Hailey/Ketchum, ID",DEN,"Denver, CO"
SUN,"Sun Valley/Hailey/Ketchum, ID",SLC,"Salt Lake City, UT"
SUN,"Sun Valley/Hailey/Ketchum, ID",LVK,"Livermore, CA"
SUN,"Sun Valley/Hailey/Ketchum, ID",TEB,"Teterboro, NJ"
SUN,"Sun Valley/Hailey/Ketchum, ID",HSH,"Las Vegas, NV"
SUN,"Sun Valley/Hailey/Ketchum, ID",SCF,"Phoenix, AZ"
SUS,"St. Louis, MO",AGC,"Pittsburgh, PA"
SUS,"St. Louis, MO",OKC,"Oklahoma City, OK"
SUS,"St. Louis, MO",GSO,"Greensboro/High Point, NC"
SUS,"St. Louis, MO",YIP,"Detroit, MI"
SUU,"Fairfield, CA",YUM,"Yuma, AZ"
SUU,"Fairfield, CA",HNL,"Honolulu, HI"
SUX,"Sioux City, IA",ORD,"Chicago, IL"
SUX,"Sioux City, IA",DEN,"Denver, CO"
SUX,"Sioux City, IA",HUF,"Terre Haute, IN"
SUX,"Sioux City, IA",MSP,"Minneapolis, MN"
SUX,"Sioux City, IA",BMI,"Bloomington/Normal, IL"
SUX,"Sioux City, IA",ORD,"Chicago, IL"
SUX,"Sioux City, IA",DEN,"Denver, CO"
SVA,"Savoonga, AK",OME,"Nome, AK"
SVA,"Savoonga, AK",GAM,"Gambell, AK"
SVA,"Savoonga, AK",OME,"Nome, AK"
SVA,"Savoonga, AK",OME,"Nome, AK"
SVA,"Savoonga, AK",GAM,"Gambell, AK"
SVA,"Savoonga, AK",OME,"Nome, AK"
SVA,"Savoonga, AK",GAM,"Gambell, AK"
SVA,"Savoonga, AK",OME,"Nome, AK"
SVA,"Savoonga, AK",OME,"Nome, AK"
SVA,"Savoonga, AK",ANC,"Anchorage, AK"
SVA,"Savoonga, AK",OME,"Nome, AK"
SVA,"Savoonga, AK",EMK,"Emmonak, AK"
SVC,"Silver City/Hurley, NM",ABQ,"Albuquerque, NM"
SVC,"Silver City/Hurley, NM",PHX,"Phoenix, AZ"
SVH,"Statesville, NC",CLE,"Cleveland, OH"
SVN,"Savannah, GA",SGF,"Springfield, MO"
SVS,"Stevens Village, AK",FAI,"Fairbanks, AK"
SVS,"Stevens Village, AK",FAI,"Fairbanks, AK"
SVS,"Stevens Village, AK",FAI,"Fairbanks, AK"
SVS,"Stevens Village, AK",WBQ,"Beaver, AK"
SVS,"Stevens Village, AK",FAI,"Fairbanks, AK"
SWF,"Newburgh/Poughkeepsie, NY",MEM,"Memphis, TN"
SWF,"Newburgh/Poughkeepsie, NY",MEM,"Memphis, TN"
SWF,"Newburgh/Poughkeepsie, NY",ALB,"Albany, NY"
SWF,"Newburgh/Poughkeepsie, NY",HTS,"Ashland, WV"
SWF,"Newburgh/Poughkeepsie, NY",MRY,"Monterey, CA"
SWF,"Newburgh/Poughkeepsie, NY",LGA,"New York, NY"
SWF,"Newburgh/Poughkeepsie, NY",MSN,"Madison, WI"
SWF,"Newburgh/Poughkeepsie, NY",IND,"Indianapolis, IN"
SWF,"Newburgh/Poughkeepsie, NY",GSO,"Greensboro/High Point, NC"
SWF,"Newburgh/Poughkeepsie, NY",CAE,"Columbia, SC"
SWF,"Newburgh/Poughkeepsie, NY",MDT,"Harrisburg, PA"
SWF,"Newburgh/Poughkeepsie, NY",SDF,"Louisville, KY"
SWF,"Newburgh/Poughkeepsie, NY",MCO,"Orlando, FL"
SWF,"Newburgh/Poughkeepsie, NY",MYR,"Myrtle Beach, SC"
SWF,"Newburgh/Poughkeepsie, NY",SFB,"Sanford, FL"
SWF,"Newburgh/Poughkeepsie, NY",MYR,"Myrtle Beach, SC"
SWF,"Newburgh/Poughkeepsie, NY",SFB,"Sanford, FL"
SWF,"Newburgh/Poughkeepsie, NY",PIE,"St. Petersburg, FL"
SWF,"Newburgh/Poughkeepsie, NY",PGD,"Punta Gorda, FL"
SWF,"Newburgh/Poughkeepsie, NY",LAX,"Los Angeles, CA"
SWO,"Stillwater, OK",DFW,"Dallas/Fort Worth, TX"
SWO,"Stillwater, OK",RNO,"Reno, NV"
SWO,"Stillwater, OK",ACT,"Waco, TX"
SWO,"Stillwater, OK",AUS,"Austin, TX"
SWO,"Stillwater, OK",DSM,"Des Moines, IA"
SXP,"Sheldon Point, AK",AUK,"Alakanuk, AK"
SXP,"Sheldon Point, AK",BET,"Bethel, AK"
SXP,"Sheldon Point, AK",EMK,"Emmonak, AK"
SXP,"Sheldon Point, AK",AUK,"Alakanuk, AK"
SXP,"Sheldon Point, AK",EMK,"Emmonak, AK"
SXP,"Sheldon Point, AK",BET,"Bethel, AK"
SXP,"Sheldon Point, AK",PQS,"Pilot Station, AK"
SXP,"Sheldon Point, AK",AUK,"Alakanuk, AK"
SXP,"Sheldon Point, AK",AUK,"Alakanuk, AK"
SXP,"Sheldon Point, AK",OME,"Nome, AK"
SXP,"Sheldon Point, AK",EMK,"Emmonak, AK"
SXP,"Sheldon Point, AK",VAK,"Chevak, AK"
SXP,"Sheldon Point, AK",MLL,"Marshall, AK"
SXP,"Sheldon Point, AK",KOT,"Kotlik, AK"
SXP,"Sheldon Point, AK",SCM,"Scammon Bay, AK"
SXP,"Sheldon Point, AK",BET,"Bethel, AK"
SXP,"Sheldon Point, AK",BET,"Bethel, AK"
SXP,"Sheldon Point, AK",EMK,"Emmonak, AK"
SXP,"Sheldon Point, AK",KSM,"St. Mary's, AK"
SXP,"Sheldon Point, AK",EMK,"Emmonak, AK"
SXP,"Sheldon Point, AK",AUK,"Alakanuk, AK"
SYB,"Seal Bay, AK",KKB,"Kitoi Bay, AK"
SYB,"Seal Bay, AK",KPR,"Port Williams, AK"
SYB,"Seal Bay, AK",A43,"Kodiak Island, AK"
SYB,"Seal Bay, AK",A43,"Kodiak Island, AK"
SYR,"Syracuse, NY",ATL,"Atlanta, GA"
SYR,"Syracuse, NY",ATL,"Atlanta, GA"
SYR,"Syracuse, NY",GSP,"Greer, SC"
SYR,"Syracuse, NY",PIT,"Pittsburgh, PA"
SYR,"Syracuse, NY",ORD,"Chicago, IL"
SYR,"Syracuse, NY",EWR,"Newark, NJ"
SYR,"Syracuse, NY",IAD,"Washington, DC"
SYR,"Syracuse, NY",ORD,"Chicago, IL"
SYR,"Syracuse, NY",CLT,"Charlotte, NC"
SYR,"Syracuse, NY",CLT,"Charlotte, NC"
SYR,"Syracuse, NY",CLT,"Charlotte, NC"
SYR,"Syracuse, NY",ORD,"Chicago, IL"
SYR,"Syracuse, NY",DFW,"Dallas/Fort Worth, TX"
SYR,"Syracuse, NY",ORD,"Chicago, IL"
SYR,"Syracuse, NY",BUF,"Buffalo, NY"
SYR,"Syracuse, NY",EWR,"Newark, NJ"
SYR,"Syracuse, NY",MEM,"Memphis, TN"
SYR,"Syracuse, NY",IND,"Indianapolis, IN"
SYR,"Syracuse, NY",BTV,"Burlington, VT"
SYR,"Syracuse, NY",HPN,"White Plains, NY"
SYR,"Syracuse, NY",TEB,"Teterboro, NJ"
SYR,"Syracuse, NY",PHL,"Philadelphia, PA"
SYR,"Syracuse, NY",BOS,"Boston, MA"
SYR,"Syracuse, NY",ALB,"Albany, NY"
SYR,"Syracuse, NY",ITH,"Ithaca/Cortland, NY"
SYR,"Syracuse, NY",MSP,"Minneapolis, MN"
SYR,"Syracuse, NY",ORD,"Chicago, IL"
SYR,"Syracuse, NY",IAD,"Washington, DC"
SYR,"Syracuse, NY",EWR,"Newark, NJ"
SYR,"Syracuse, NY",IAD,"Washington, DC"
SYR,"Syracuse, NY",BOS,"Boston, MA"
SYR,"Syracuse, NY",TEB,"Teterboro, NJ"
SYR,"Syracuse, NY",DTW,"Detroit, MI"
SYR,"Syracuse, NY",LGA,"New York, NY"
SYR,"Syracuse, NY",ATL,"Atlanta, GA"
SYR,"Syracuse, NY",JFK,"New York, NY"
SYR,"Syracuse, NY",DTW,"Detroit, MI"
SYR,"Syracuse, NY",DTW,"Detroit, MI"
SYR,"Syracuse, NY",JFK,"New York, NY"
SYR,"Syracuse, NY",IAD,"Washington, DC"
SYR,"Syracuse, NY",IAD,"Washington, DC"
SYR,"Syracuse, NY",EWR,"Newark, NJ"
SYR,"Syracuse, NY",IAD,"Washington, DC"
SYR,"Syracuse, NY",ORD,"Chicago, IL"
SYR,"Syracuse, NY",ORD,"Chicago, IL"
SYR,"Syracuse, NY",LGA,"New York, NY"
SYR,"Syracuse, NY",SDF,"Louisville, KY"
SYR,"Syracuse, NY",CLE,"Cleveland, OH"
SYR,"Syracuse, NY",BUF,"Buffalo, NY"
SYR,"Syracuse, NY",ROA,"Roanoke, VA"
SYR,"Syracuse, NY",PHL,"Philadelphia, PA"
SYR,"Syracuse, NY",SDF,"Louisville, KY"
SYR,"Syracuse, NY",MCO,"Orlando, FL"
SYR,"Syracuse, NY",JFK,"New York, NY"
SYR,"Syracuse, NY",MCO,"Orlando, FL"
SYR,"Syracuse, NY",JFK,"New York, NY"
SYR,"Syracuse, NY",GSO,"Greensboro/High Point, NC"
SYR,"Syracuse, NY",BOS,"Boston, MA"
SYR,"Syracuse, NY",MHT,"Manchester, NH"
SYR,"Syracuse, NY",SDF,"Louisville, KY"
SYR,"Syracuse, NY",MCO,"Orlando, FL"
SYR,"Syracuse, NY",MCO,"Orlando, FL"
SYR,"Syracuse, NY",SFB,"Sanford, FL"
SYR,"Syracuse, NY",BNA,"Nashville, TN"
SYR,"Syracuse, NY",PIE,"St. Petersburg, FL"
SYR,"Syracuse, NY",FLL,"Fort Lauderdale, FL"
SYR,"Syracuse, NY",SRQ,"Sarasota/Bradenton, FL"
SYR,"Syracuse, NY",ROA,"Roanoke, VA"
SYR,"Syracuse, NY",TLH,"Tallahassee, FL"
SYR,"Syracuse, NY",ORD,"Chicago, IL"
SYR,"Syracuse, NY",DEN,"Denver, CO"
SYR,"Syracuse, NY",GSP,"Greer, SC"
SYR,"Syracuse, NY",ORD,"Chicago, IL"
SYR,"Syracuse, NY",CLT,"Charlotte, NC"
SYR,"Syracuse, NY",PHL,"Philadelphia, PA"
SYR,"Syracuse, NY",DCA,"Washington, DC"
SYR,"Syracuse, NY",PHL,"Philadelphia, PA"
SYR,"Syracuse, NY",DCA,"Washington, DC"
SYR,"Syracuse, NY",DTW,"Detroit, MI"
SYR,"Syracuse, NY",ORD,"Chicago, IL"
SYR,"Syracuse, NY",PHL,"Philadelphia, PA"
SYR,"Syracuse, NY",LGA,"New York, NY"
SYR,"Syracuse, NY",DCA,"Washington, DC"
SYR,"Syracuse, NY",IAD,"Washington, DC"
TAL,"Tanana, AK",HSL,"Huslia, AK"
TAL,"Tanana, AK",ANC,"Anchorage, AK"
TAL,"Tanana, AK",RLU,"Bornite/Ruby Creek, AK"
TAL,"Tanana, AK",FAI,"Fairbanks, AK"
TAL,"Tanana, AK",FAI,"Fairbanks, AK"
TAL,"Tanana, AK",GAL,"Galena, AK"
TAL,"Tanana, AK",FAI,"Fairbanks, AK"
TAL,"Tanana, AK",GAL,"Galena, AK"
TAL,"Tanana, AK",FAI,"Fairbanks, AK"
TAL,"Tanana, AK",FAI,"Fairbanks, AK"
TBN,"Fort Leonard Wood, MO",ORD,"Chicago, IL"
TCL,"Tuscaloosa, AL",ATL,"Atlanta, GA"
TCL,"Tuscaloosa, AL",LRD,"Laredo, TX"
TCL,"Tuscaloosa, AL",MFE,"Mission/McAllen/Edinburg, TX"
TCL,"Tuscaloosa, AL",LRD,"Laredo, TX"
TCL,"Tuscaloosa, AL",ELP,"El Paso, TX"
TCL,"Tuscaloosa, AL",TYS,"Knoxville, TN"
TCL,"Tuscaloosa, AL",LRD,"Laredo, TX"
TCL,"Tuscaloosa, AL",CLL,"College Station/Bryan, TX"
TCM,"Tacoma, WA",AFW,"Dallas/Fort Worth, TX"
TCT,"Takotna, AK",MRI,"Anchorage, AK"
TCT,"Takotna, AK",MCG,"McGrath, AK"
TCT,"Takotna, AK",UNK,"Unalakleet, AK"
TCT,"Takotna, AK",TLJ,"Tatalina, AK"
TCT,"Takotna, AK",MCG,"McGrath, AK"
TEB,"Teterboro, NJ",BUR,"Burbank, CA"
TEB,"Teterboro, NJ",HPN,"White Plains, NY"
TEB,"Teterboro, NJ",VNY,"Van Nuys, CA"
TEB,"Teterboro, NJ",AUS,"Austin, TX"
TEB,"Teterboro, NJ",BED,"Bedford, MA"
TEB,"Teterboro, NJ",SYR,"Syracuse, NY"
TEB,"Teterboro, NJ",FLL,"Fort Lauderdale, FL"
TEB,"Teterboro, NJ",HPN,"White Plains, NY"
TEB,"Teterboro, NJ",PBI,"West Palm Beach/Palm Beach, FL"
TEB,"Teterboro, NJ",XNA,"Fayetteville, AR"
TEB,"Teterboro, NJ",OPF,"Miami, FL"
TEB,"Teterboro, NJ",FTW,"Dallas/Fort Worth, TX"
TEB,"Teterboro, NJ",FLL,"Fort Lauderdale, FL"
TEB,"Teterboro, NJ",PBI,"West Palm Beach/Palm Beach, FL"
TEB,"Teterboro, NJ",BED,"Bedford, MA"
TEB,"Teterboro, NJ",HPN,"White Plains, NY"
TEB,"Teterboro, NJ",HAR,"Harrisburg, PA"
TEB,"Teterboro, NJ",MA4,"Marshfield, MA"
TEB,"Teterboro, NJ",PSM,"Portsmouth, NH"
TEB,"Teterboro, NJ",SLK,"Saranac Lake/Lake Placid, NY"
TEB,"Teterboro, NJ",BHB,"Bar Harbor, ME"
TEB,"Teterboro, NJ",MVY,"Martha's Vineyard, MA"
TEB,"Teterboro, NJ",ACK,"Nantucket, MA"
TEB,"Teterboro, NJ",CHO,"Charlottesville, VA"
TEB,"Teterboro, NJ",SYR,"Syracuse, NY"
TEB,"Teterboro, NJ",BKL,"Cleveland, OH"
TEB,"Teterboro, NJ",IAD,"Washington, DC"
TEB,"Teterboro, NJ",BED,"Bedford, MA"
TEB,"Teterboro, NJ",BOS,"Boston, MA"
TEB,"Teterboro, NJ",ELM,"Elmira/Corning, NY"
TEB,"Teterboro, NJ",MHT,"Manchester, NH"
TEB,"Teterboro, NJ",NPT,"Newport, RI"
TEB,"Teterboro, NJ",ME2,"Islesboro, ME"
TEB,"Teterboro, NJ",ITH,"Ithaca/Cortland, NY"
TEB,"Teterboro, NJ",BTM,"Butte, MT"
TEB,"Teterboro, NJ",JRA,"New York, NY"
TEB,"Teterboro, NJ",PVD,"Providence, RI"
TEB,"Teterboro, NJ",TSS,"New York, NY"
TEB,"Teterboro, NJ",IAD,"Washington, DC"
TEB,"Teterboro, NJ",MSY,"New Orleans, LA"
TEB,"Teterboro, NJ",OXC,"Waterbury, CT"
TEB,"Teterboro, NJ",MDW,"Chicago, IL"
TEB,"Teterboro, NJ",DPA,"Chicago, IL"
TEB,"Teterboro, NJ",ASE,"Aspen, CO"
TEB,"Teterboro, NJ",LAS,"Las Vegas, NV"
TEB,"Teterboro, NJ",NUQ,"Mountain View, CA"
TEB,"Teterboro, NJ",VNY,"Van Nuys, CA"
TEB,"Teterboro, NJ",HKY,"Hickory, NC"
TEB,"Teterboro, NJ",DAL,"Dallas, TX"
TEB,"Teterboro, NJ",OPF,"Miami, FL"
TEB,"Teterboro, NJ",JAX,"Jacksonville, FL"
TEB,"Teterboro, NJ",PHL,"Philadelphia, PA"
TEB,"Teterboro, NJ",IAD,"Washington, DC"
TEB,"Teterboro, NJ",BED,"Bedford, MA"
TEB,"Teterboro, NJ",AUS,"Austin, TX"
TEB,"Teterboro, NJ",VNY,"Van Nuys, CA"
TEB,"Teterboro, NJ",APC,"Napa, CA"
TEB,"Teterboro, NJ",MVW,"Burlington/Mount Vernon, WA"
TEB,"Teterboro, NJ",PBI,"West Palm Beach/Palm Beach, FL"
TEB,"Teterboro, NJ",SBA,"Santa Barbara, CA"
TEB,"Teterboro, NJ",MIA,"Miami, FL"
TEB,"Teterboro, NJ",FOK,"Westhampton, NY"
TEB,"Teterboro, NJ",PSP,"Palm Springs, CA"
TEB,"Teterboro, NJ",CMI,"Champaign/Urbana, IL"
TEB,"Teterboro, NJ",TYS,"Knoxville, TN"
TEB,"Teterboro, NJ",PSM,"Portsmouth, NH"
TEB,"Teterboro, NJ",OPF,"Miami, FL"
TEB,"Teterboro, NJ",TRM,"Thermal, CA"
TEB,"Teterboro, NJ",ACK,"Nantucket, MA"
TEB,"Teterboro, NJ",PWK,"Chicago, IL"
TEB,"Teterboro, NJ",MMU,"Morristown, NJ"
TEB,"Teterboro, NJ",LAS,"Las Vegas, NV"
TEB,"Teterboro, NJ",OAK,"Oakland, CA"
TEB,"Teterboro, NJ",IND,"Indianapolis, IN"
TEB,"Teterboro, NJ",BKL,"Cleveland, OH"
TEB,"Teterboro, NJ",RDU,"Raleigh/Durham, NC"
TEB,"Teterboro, NJ",HOU,"Houston, TX"
TEB,"Teterboro, NJ",PHL,"Philadelphia, PA"
TEB,"Teterboro, NJ",PVD,"Providence, RI"
TEB,"Teterboro, NJ",IAD,"Washington, DC"
TEB,"Teterboro, NJ",FRG,"East Farmingdale, NY"
TEB,"Teterboro, NJ",PNE,"Philadelphia, PA"
TEB,"Teterboro, NJ",BED,"Bedford, MA"
TEB,"Teterboro, NJ",FLL,"Fort Lauderdale, FL"
TEB,"Teterboro, NJ",HPN,"White Plains, NY"
TEB,"Teterboro, NJ",BOS,"Boston, MA"
TEB,"Teterboro, NJ",TEB,"Teterboro, NJ"
TEB,"Teterboro, NJ",BUR,"Burbank, CA"
TEB,"Teterboro, NJ",SFO,"San Francisco, CA"
TEB,"Teterboro, NJ",AUS,"Austin, TX"
TEB,"Teterboro, NJ",VNY,"Van Nuys, CA"
TEB,"Teterboro, NJ",MDW,"Chicago, IL"
TEB,"Teterboro, NJ",SCF,"Phoenix, AZ"
TEB,"Teterboro, NJ",PDK,"Atlanta, GA"
TEB,"Teterboro, NJ",PBI,"West Palm Beach/Palm Beach, FL"
TEB,"Teterboro, NJ",VNY,"Van Nuys, CA"
TEB,"Teterboro, NJ",OPF,"Miami, FL"
TEB,"Teterboro, NJ",ACY,"Atlantic City, NJ"
TEB,"Teterboro, NJ",OGG,"Kahului, HI"
TEB,"Teterboro, NJ",FRG,"East Farmingdale, NY"
TEB,"Teterboro, NJ",HPN,"White Plains, NY"
TEB,"Teterboro, NJ",VNY,"Van Nuys, CA"
TEB,"Teterboro, NJ",CEU,"Clemson, SC"
TEB,"Teterboro, NJ",BAF,"Westfield, MA"
TEB,"Teterboro, NJ",SAT,"San Antonio, TX"
TEB,"Teterboro, NJ",YIP,"Detroit, MI"
TEB,"Teterboro, NJ",PHL,"Philadelphia, PA"
TEB,"Teterboro, NJ",BNA,"Nashville, TN"
TEB,"Teterboro, NJ",SBA,"Santa Barbara, CA"
TEB,"Teterboro, NJ",ORF,"Norfolk, VA"
TEK,"Tatitlek, AK",MRI,"Anchorage, AK"
TEK,"Tatitlek, AK",NCN,"Chenega, AK"
TEK,"Tatitlek, AK",MRI,"Anchorage, AK"
TEK,"Tatitlek, AK",NCN,"Chenega, AK"
TEK,"Tatitlek, AK",NCN,"Chenega, AK"
TEK,"Tatitlek, AK",ANC,"Anchorage, AK"
TEX,"Telluride, CO",DEN,"Denver, CO"
TEX,"Telluride, CO",TEB,"Teterboro, NJ"
TIQ,"Tinian, TT",ROP,"Rota, TT"
TIQ,"Tinian, TT",SPN,"Saipan, TT"
TIQ,"Tinian, TT",SPN,"Saipan, TT"
TIQ,"Tinian, TT",SPN,"Saipan, TT"
TIQ,"Tinian, TT",SPN,"Saipan, TT"
TIQ,"Tinian, TT",ROP,"Rota, TT"
TKA,"Talkeetna, AK",MTX,"Fairbanks, AK"
TKE,"Tenakee, AK",JNU,"Juneau, AK"
TKE,"Tenakee, AK",AGN,"Angoon, AK"
TKE,"Tenakee, AK",AGN,"Angoon, AK"
TKE,"Tenakee, AK",JNU,"Juneau, AK"
TKE,"Tenakee, AK",JNU,"Juneau, AK"
TKE,"Tenakee, AK",AGN,"Angoon, AK"
TKF,"Truckee, CA",SQL,"San Carlos, CA"
TKF,"Truckee, CA",OAK,"Oakland, CA"
TKF,"Truckee, CA",SJC,"San Jose, CA"
TKJ,"Tok, AK",FAI,"Fairbanks, AK"
TKJ,"Tok, AK",HKB,"Healy, AK"
TKJ,"Tok, AK",CZN,"Chisana, AK"
TKJ,"Tok, AK",CKX,"Chicken, AK"
TLA,"Teller, AK",OME,"Nome, AK"
TLA,"Teller, AK",KTS,"Brevig Mission, AK"
TLA,"Teller, AK",WAA,"Wales, AK"
TLA,"Teller, AK",SHH,"Shishmaref, AK"
TLA,"Teller, AK",OME,"Nome, AK"
TLA,"Teller, AK",KTS,"Brevig Mission, AK"
TLA,"Teller, AK",SHH,"Shishmaref, AK"
TLA,"Teller, AK",KTS,"Brevig Mission, AK"
TLA,"Teller, AK",OME,"Nome, AK"
TLA,"Teller, AK",OME,"Nome, AK"
TLA,"Teller, AK",KTS,"Brevig Mission, AK"
TLH,"Tallahassee, FL",ATL,"Atlanta, GA"
TLH,"Tallahassee, FL",ATL,"Atlanta, GA"
TLH,"Tallahassee, FL",PNS,"Pensacola, FL"
TLH,"Tallahassee, FL",GSP,"Greer, SC"
TLH,"Tallahassee, FL",RDU,"Raleigh/Durham, NC"
TLH,"Tallahassee, FL",ATL,"Atlanta, GA"
TLH,"Tallahassee, FL",MIA,"Miami, FL"
TLH,"Tallahassee, FL",MIA,"Miami, FL"
TLH,"Tallahassee, FL",CLT,"Charlotte, NC"
TLH,"Tallahassee, FL",RSW,"Fort Myers, FL"
TLH,"Tallahassee, FL",MCO,"Orlando, FL"
TLH,"Tallahassee, FL",MEM,"Memphis, TN"
TLH,"Tallahassee, FL",BAF,"Westfield, MA"
TLH,"Tallahassee, FL",ATL,"Atlanta, GA"
TLH,"Tallahassee, FL",ATL,"Atlanta, GA"
TLH,"Tallahassee, FL",TPA,"Tampa, FL"
TLH,"Tallahassee, FL",FLL,"Fort Lauderdale, FL"
TLH,"Tallahassee, FL",PNS,"Pensacola, FL"
TLH,"Tallahassee, FL",FLL,"Fort Lauderdale, FL"
TLH,"Tallahassee, FL",MCN,"Macon, GA"
TLH,"Tallahassee, FL",SYR,"Syracuse, NY"
TLH,"Tallahassee, FL",CLT,"Charlotte, NC"
TLH,"Tallahassee, FL",CLT,"Charlotte, NC"
TLH,"Tallahassee, FL",DCA,"Washington, DC"
TLH,"Tallahassee, FL",OPF,"Miami, FL"
TLH,"Tallahassee, FL",MLU,"Monroe, LA"
TLH,"Tallahassee, FL",DFW,"Dallas/Fort Worth, TX"
TLJ,"Tatalina, AK",MCG,"McGrath, AK"
TLJ,"Tatalina, AK",EDF,"Anchorage, AK"
TLT,"Tuluksak, AK",KKI,"Akiachak, AK"
TLT,"Tuluksak, AK",BET,"Bethel, AK"
TLT,"Tuluksak, AK",KWT,"Kwethluk, AK"
TLT,"Tuluksak, AK",PKA,"Napaskiak, AK"
TLT,"Tuluksak, AK",AKI,"Akiak, AK"
TLT,"Tuluksak, AK",KKI,"Akiachak, AK"
TLT,"Tuluksak, AK",BET,"Bethel, AK"
TLT,"Tuluksak, AK",RSH,"Russian Mission, AK"
TLT,"Tuluksak, AK",AKI,"Akiak, AK"
TLT,"Tuluksak, AK",KKI,"Akiachak, AK"
TLT,"Tuluksak, AK",BET,"Bethel, AK"
TLT,"Tuluksak, AK",AKI,"Akiak, AK"
TLT,"Tuluksak, AK",KKI,"Akiachak, AK"
TLT,"Tuluksak, AK",BET,"Bethel, AK"
TLT,"Tuluksak, AK",AKI,"Akiak, AK"
TLT,"Tuluksak, AK",ANI,"Aniak, AK"
TLT,"Tuluksak, AK",BET,"Bethel, AK"
TLT,"Tuluksak, AK",BET,"Bethel, AK"
TLT,"Tuluksak, AK",AKI,"Akiak, AK"
TLT,"Tuluksak, AK",BET,"Bethel, AK"
TLT,"Tuluksak, AK",BET,"Bethel, AK"
TLT,"Tuluksak, AK",ANI,"Aniak, AK"
TLT,"Tuluksak, AK",BET,"Bethel, AK"
TLT,"Tuluksak, AK",KKI,"Akiachak, AK"
TLT,"Tuluksak, AK",AKI,"Akiak, AK"
TN8,"Nashville, TN",OPF,"Miami, FL"
TN8,"Nashville, TN",COU,"Columbia, MO"
TN8,"Nashville, TN",ECP,"Panama City, FL"
TN8,"Nashville, TN",AL6,"Fairhope, AL"
TN8,"Nashville, TN",HPN,"White Plains, NY"
TN8,"Nashville, TN",MQY,"Smyrna, TN"
TN8,"Nashville, TN",AND,"Anderson, SC"
TN8,"Nashville, TN",PSP,"Palm Springs, CA"
TN8,"Nashville, TN",MTH,"Marathon, FL"
TN8,"Nashville, TN",MQY,"Smyrna, TN"
TN8,"Nashville, TN",TRI,"Bristol/Johnson City/Kingsport, TN"
TN8,"Nashville, TN",MQY,"Smyrna, TN"
TN8,"Nashville, TN",LCH,"Lake Charles, LA"
TN8,"Nashville, TN",VA4,"Leesburg, VA"
TN8,"Nashville, TN",DSI,"Destin, FL"
TN8,"Nashville, TN",PDK,"Atlanta, GA"
TNC,"Tin City, AK",OME,"Nome, AK"
TNC,"Tin City, AK",ANC,"Anchorage, AK"
TNC,"Tin City, AK",OME,"Nome, AK"
TNC,"Tin City, AK",TLA,"Teller, AK"
TNK,"Tununak, AK",BET,"Bethel, AK"
TNK,"Tununak, AK",NME,"Nightmute, AK"
TNK,"Tununak, AK",OOK,"Toksook, AK"
TNK,"Tununak, AK",BET,"Bethel, AK"
TNK,"Tununak, AK",NME,"Nightmute, AK"
TNK,"Tununak, AK",OOK,"Toksook, AK"
TNK,"Tununak, AK",WWT,"Newtok, AK"
TNK,"Tununak, AK",BET,"Bethel, AK"
TNK,"Tununak, AK",NME,"Nightmute, AK"
TNK,"Tununak, AK",OOK,"Toksook, AK"
TNK,"Tununak, AK",BET,"Bethel, AK"
TNK,"Tununak, AK",CYF,"Chefornak, AK"
TNK,"Tununak, AK",BET,"Bethel, AK"
TNK,"Tununak, AK",OOK,"Toksook, AK"
TNK,"Tununak, AK",WWT,"Newtok, AK"
TNK,"Tununak, AK",BET,"Bethel, AK"
TNK,"Tununak, AK",MYU,"Mekoryuk, AK"
TNK,"Tununak, AK",NME,"Nightmute, AK"
TNK,"Tununak, AK",OOK,"Toksook, AK"
TNK,"Tununak, AK",BET,"Bethel, AK"
TNK,"Tununak, AK",BET,"Bethel, AK"
TNK,"Tununak, AK",BET,"Bethel, AK"
TNK,"Tununak, AK",PKA,"Napaskiak, AK"
TNK,"Tununak, AK",BET,"Bethel, AK"
TNK,"Tununak, AK",NME,"Nightmute, AK"
TNK,"Tununak, AK",BET,"Bethel, AK"
TOG,"Togiak, AK",TWA,"Twin Hills, AK"
TOG,"Togiak, AK",DLG,"Dillingham, AK"
TOG,"Togiak, AK",TWA,"Twin Hills, AK"
TOG,"Togiak, AK",DLG,"Dillingham, AK"
TOG,"Togiak, AK",BET,"Bethel, AK"
TOG,"Togiak, AK",ANC,"Anchorage, AK"
TOG,"Togiak, AK",FAI,"Fairbanks, AK"
TOG,"Togiak, AK",ANC,"Anchorage, AK"
TOG,"Togiak, AK",ILI,"Iliamna, AK"
TOG,"Togiak, AK",DLG,"Dillingham, AK"
TOG,"Togiak, AK",DLG,"Dillingham, AK"
TOG,"Togiak, AK",DLG,"Dillingham, AK"
TOG,"Togiak, AK",ANC,"Anchorage, AK"
TOG,"Togiak, AK",LKK,"Kulik Lake, AK"
